latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-33.8344,150.4256,349.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,301.4,14.5,D
-33.83501,150.42137,343,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,302.1,8.9,D
-33.83961,150.36494,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,335,205.1,D
-33.83104,150.42491,343,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,305,15.4,D
-33.83165,150.42072,353.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.7,9.4,D
-33.83225,150.41649,337.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.4,9.4,D
-33.83286,150.41228,334.3,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,305.4,4.5,D
-33.83197,150.39435,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,300.8,62.3,D
-33.83626,150.36426,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,325.3,205.1,D
-33.82769,150.42424,337.8,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,300.2,15.4,D
-33.82829,150.42003,356.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.5,9.4,D
-33.8289,150.41582,334.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.2,9.4,D
-33.8295,150.41159,335.7,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,306.4,4.5,D
-33.83072,150.40309,331.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,305.4,6.5,D
-33.83134,150.39873,340.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.1,6.5,D
-33.82494,150.41936,347.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.9,11.8,D
-33.82554,150.41513,336,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.1,11.8,D
-33.82615,150.41092,333.9,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,305.6,3,D
-33.82676,150.40668,336.1,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,306.9,3,D
-33.82737,150.40242,331.8,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,305.1,16,D
-33.82799,150.39806,340,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,301.7,16,D
-33.85888,150.18079,330,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,301.8,1.6,D
-33.82158,150.41867,346.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.7,11.8,D
-33.82219,150.41447,344.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.6,11.8,D
-33.82279,150.41023,338.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.6,3,D
-33.8234,150.40599,339.3,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,306,3,D
-33.82401,150.40172,348.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.4,16,D
-33.82463,150.39742,355.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,316.6,16,D
-33.82127,150.39677,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,334.9,105.1,D
-33.82188,150.39241,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,332.8,63.2,D
-33.81884,150.41379,352.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.9,16.4,D
-33.81944,150.40955,351.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.2,14.7,D
-33.82005,150.4053,355.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.2,14.7,D
-33.82066,150.40105,352.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,317.9,105.1,D
-33.82251,150.388,343.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.5,63.2,D
-33.81609,150.40886,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,314.4,14.7,D
-33.81669,150.40462,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,315.2,14.7,D
-33.81791,150.3961,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,352.2,105.1,D
-33.81853,150.39177,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,332.6,63.2,D
-33.81915,150.38734,345.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,298.4,63.2,D
-33.8173,150.40038,367,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,330.4,105.1,D
-33.81334,150.40393,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,342.3,79,D
-33.81395,150.3997,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,356.7,106.1,D
-33.81273,150.40817,347.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,315.5,79,D
-33.81455,150.39545,352.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,296.8,106.1,D
-33.81517,150.3911,340.8,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.2,61.7,D
-33.80938,150.4075,350.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.2,79,D
-33.80998,150.40326,331.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,297.8,79,D
-33.81059,150.39902,332.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,297.8,106.1,D
-33.80866,150.40796,351,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,301.5,19.3,D
-33.81808,150.12497,336.8,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,302.7,4.1,D
-33.70592,150.82817,345.1,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,318.7,83.8,D
-33.70258,150.82747,367,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,334.8,83.8,D
-33.77773,150.16519,346.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.4,5.3,D
-33.77832,150.16103,341.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.6,5.3,D
-33.75824,150.25363,332.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,304.8,1.3,D
-33.32362,150.48903,338.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.2,4,D
-33.24166,150.97388,338.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.2,3,D
-33.3075,150.43404,335.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.3,3,D
-33.25466,150.47995,341.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.7,3.6,D
-33.20258,150.29259,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,317.4,14.9,D
-33.20197,150.29678,343.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.1,14.9,D
-33.20319,150.28839,353.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.9,50.6,D
-33.19922,150.29196,351.3,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.6,14.9,D
-33.19983,150.28775,348.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,320.8,50.6,D
-33.20663,150.16794,336.7,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,309.5,2.9,D
-33.20329,150.16718,337.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.4,2.9,D
-33.2039,150.16284,335.7,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,308.4,2.9,D
-33.19994,150.16641,335.6,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,307.3,1.4,D
-33.1925,150.16611,340,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.1,1.8,D
-33.19096,150.1528,343.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,311,5.9,D
-33.19158,150.14853,340.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.7,5.6,D
-33.14076,150.47481,340.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.1,3.1,D
-33.18763,150.15199,349.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.3,5.9,D
-33.18823,150.14778,343.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,315.4,5.6,D
-33.19548,150.09731,336.8,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,310.5,1.5,D
-33.18124,150.17235,351.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,314.4,16.2,D
-33.18184,150.16821,355.3,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.6,16.2,D
-33.17998,150.13307,341.3,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,312.6,3.6,D
-33.17542,150.14079,354.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,315.4,11.5,D
-33.17602,150.1366,344.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.5,3.6,D
-33.17662,150.13235,340.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,313,3.6,D
-33.17206,150.14009,351.8,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,317.9,29.1,D
-33.17266,150.13589,367,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,325.7,37.1,D
-33.16922,150.08749,343.5,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,315.8,4.6,D
-33.16707,150.07835,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,315.1,11.2,D
-33.16346,150.10365,343.3,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,317,10.1,D
-33.16587,150.08679,353.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,316,6.7,D
-33.16647,150.08258,353.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,315.9,11.2,D
-33.1613,150.09453,350.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,314.1,12,D
-33.16191,150.09032,349.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,315.3,6.7,D
-33.16251,150.08609,347.1,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,316.1,6.7,D
-33.16311,150.08186,344.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.3,11.2,D
-33.16372,150.07765,350.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.3,11.2,D
-33.15915,150.0854,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,315.9,10.8,D
-33.15855,150.08961,355.3,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,314.4,10.8,D
-33.15975,150.08119,345.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.7,5.8,D
-33.16035,150.07698,345,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,314.6,5.8,D
-33.15759,150.0721,344.5,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,314.9,5.7,D
-33.15819,150.06792,348.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.4,5.7,D
-33.15422,150.07146,344.3,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,315.2,13,D
-33.15482,150.06726,350.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,314.6,13,D
-33.15542,150.0631,338,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,311.7,3.5,D
-33.15146,150.06662,354.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,316.7,13,D
-33.15205,150.06244,337.1,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,312,3.5,D
-33.01251,150.80779,351.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.4,5.3,D
-32.95977,150.82727,336.8,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,307.1,4.5,D
-32.96039,150.82314,331.5,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,306.3,1.3,D
-32.95396,150.84311,337.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.3,2.3,D
-32.95458,150.83897,340.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.5,4.8,D
-32.95063,150.84242,339.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.9,2.3,D
-32.9473,150.84174,349,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.9,13.1,D
-32.94792,150.8376,347.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.8,7.8,D
-32.94854,150.83345,342.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309,7.8,D
-32.94458,150.8369,350.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.4,7.8,D
-33.0271,150.22823,340.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.1,4.1,D
-33.02771,150.22401,350.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.9,4.1,D
-33.02374,150.2276,346.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.1,5.2,D
-33.02435,150.2234,341.6,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,312.8,5.2,D
-33.02496,150.21918,339.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,312.2,4.7,D
-33.02221,150.21429,347,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,312,4.7,D
-33.01643,150.23044,354.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,315.4,17.7,D
-33.01945,150.20949,349.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313,8.5,D
-33.02005,150.20529,353.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.4,8.5,D
-33.02066,150.20108,355.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.1,3,D
-33.02127,150.19685,337.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,308.6,3,D
-33.0179,150.19626,337.9,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,308.8,3,D
-33.0118,150.19075,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,313.1,45.3,D
-33.00638,150.22838,342.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.6,5.5,D
-33.00757,150.22012,342,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.2,5.7,D
-33.00363,150.2235,367,0.39,0.36,2020-01-05,0342,N,high,1.0NRT,315.8,10.6,D
-33.00423,150.21936,352.8,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.4,10.6,D
-33.00088,150.21864,344.2,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.9,10.6,D
-33.00147,150.21451,346.3,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.4,7.5,D
-32.99872,150.20964,349.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.7,10.3,D
-32.99932,150.20554,354.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.4,4.4,D
-32.99597,150.20477,339.5,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.8,4.4,D
-32.98265,150.24944,338.5,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,309.8,4.1,D
-32.97705,150.19237,342.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.4,4,D
-32.97764,150.18825,336.4,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,309,4,D
-32.97684,150.18858,335.4,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,307.7,2.4,D
-32.88675,150.56934,346.6,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.4,14.5,D
-32.88736,150.5652,341.9,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,315.1,14.5,D
-32.88341,150.56865,337.8,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.8,14.5,D
-32.88403,150.5645,348.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.9,14.5,D
-32.78173,151.17764,342,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.4,3.4,D
-32.78236,151.17354,342.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.1,3.4,D
-32.7855,151.15292,345.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306,3.8,D
-32.78613,151.14879,348.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.7,3.8,D
-32.7784,151.17694,333.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.1,3.4,D
-32.78217,151.15221,331.4,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,304.9,3.8,D
-32.77507,151.17624,331,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,303.9,2.3,D
-32.86307,150.59001,336.7,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.8,2.5,D
-32.84573,150.63756,333.4,0.39,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.3,1.9,D
-32.76392,151.0462,348.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.6,9.2,D
-32.80731,150.7574,338.7,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,310.3,3.5,D
-32.71502,150.92604,333.8,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,307.6,3.6,D
-32.71564,150.92192,347.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.6,3.6,D
-32.69984,150.93559,333.4,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,307.7,3.2,D
-32.69132,150.94655,343,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.9,4.3,D
-32.69567,150.91771,342.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.9,6.9,D
-32.69629,150.9136,343.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308,5.3,D
-32.67928,151.00348,336.3,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,310.3,2.6,D
-32.68426,150.97055,345.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.6,6.1,D
-32.6855,150.96231,340.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.6,3.7,D
-32.69048,150.92937,341.2,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.2,3.2,D
-32.69172,150.92113,333.9,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,306.9,2.5,D
-32.69234,150.91702,337.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.5,2.5,D
-32.67595,151.00276,336.1,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,306.7,2.6,D
-32.68715,150.92865,348.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.5,3.2,D
-32.67884,150.96092,341.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.5,4.3,D
-32.68009,150.95268,344.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.1,4,D
-32.6832,150.93208,349.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307,6.1,D
-32.68382,150.92798,349.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.4,4.4,D
-32.67676,150.95198,343.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.9,4,D
-32.67987,150.9314,344.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.6,6.1,D
-32.68049,150.92728,344.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.8,4.4,D
-32.68111,150.92316,343.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.6,4.4,D
-32.68173,150.91904,351.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307,4.5,D
-32.68235,150.91492,342.2,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.6,4.5,D
-32.67654,150.93073,342.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.1,6.8,D
-32.6784,150.91835,354.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.6,10.8,D
-32.67902,150.91422,353.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.5,10.8,D
-32.68398,150.88127,332.8,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,304.4,1.9,D
-32.66387,150.99173,341.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.7,4.2,D
-32.66449,150.98759,347.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.6,4.2,D
-32.67383,150.9259,355.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.7,9.2,D
-32.67445,150.92177,356.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.8,9.2,D
-32.67508,150.91765,343.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.1,10.8,D
-32.67569,150.91353,350.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.4,10.8,D
-32.68065,150.88057,336.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.3,1.9,D
-32.68127,150.87646,335.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.3,3.4,D
-32.67051,150.92519,367,0.38,0.36,2020-01-05,0342,N,high,1.0NRT,312.7,30.7,D
-32.67299,150.90871,367,0.38,0.36,2020-01-05,0342,N,high,1.0NRT,309.2,10.3,D
-32.65992,150.99515,352.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.8,18.9,D
-32.66054,150.99101,349.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.8,18.7,D
-32.67112,150.92108,338.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.6,30.7,D
-32.6736,150.90459,349.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.1,10.3,D
-32.67422,150.90048,353.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310,5.1,D
-32.67484,150.89635,341.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.2,5.1,D
-32.67732,150.87988,349.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.4,11.2,D
-32.67794,150.87576,354.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.7,5.8,D
-32.65659,150.99443,353.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,313.2,18.9,D
-32.65721,150.99033,353.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,316.6,18.7,D
-32.65784,150.98619,350.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.9,18.7,D
-32.66655,150.92862,350.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.4,23.6,D
-32.67089,150.89977,342.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.8,5.1,D
-32.67151,150.89566,349,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.9,5.1,D
-32.67213,150.89154,337.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.3,4,D
-32.67461,150.87506,346,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.1,5.8,D
-32.67523,150.87096,344,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.5,5.8,D
-32.67832,150.85037,343.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.6,3.5,D
-32.67894,150.84624,335.5,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,307.8,3.5,D
-32.66717,150.9245,367,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,331.5,30.7,D
-32.65388,150.98962,353,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.9,15.8,D
-32.65451,150.98552,353.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.6,15.8,D
-32.65514,150.98141,349.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,312.7,14,D
-32.66012,150.9485,344.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308,9.6,D
-32.66074,150.9444,352.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.9,9.6,D
-32.66136,150.94028,351.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.9,5.7,D
-32.66198,150.93616,347.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.8,5.7,D
-32.6626,150.93204,354.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.8,10.7,D
-32.66385,150.92381,352.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.7,31.6,D
-32.66447,150.91968,343,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.6,31.6,D
-32.66942,150.88673,349.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.4,10,D
-32.67004,150.88261,353.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308.8,5.7,D
-32.67066,150.87851,355,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.9,5.7,D
-32.67128,150.87439,349.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.3,5.1,D
-32.6719,150.87025,345.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.8,5.1,D
-32.67376,150.85789,335.3,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,308.1,24.5,D
-32.67437,150.85379,339.7,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.5,24.5,D
-32.78263,150.11589,338.2,0.39,0.36,2020-01-05,0342,N,low,1.0NRT,312.1,3.6,D
-32.65679,150.94783,367,0.38,0.36,2020-01-05,0342,N,high,1.0NRT,311.1,9.6,D
-32.65181,150.9807,349.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,311.8,14,D
-32.65741,150.9437,345.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,303.2,9.6,D
-32.65804,150.93958,343.2,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.6,5.7,D
-32.65928,150.93134,339.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,302.5,10.7,D
-32.66671,150.88191,349.1,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,304.4,5.7,D
-32.66733,150.87781,336.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,303,5.7,D
-32.66795,150.87369,344.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.1,5.1,D
-32.66857,150.86957,345.2,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,308,5.1,D
-32.66919,150.86543,334,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,306.9,3.1,D
-32.66981,150.86131,343.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.8,3.1,D
-32.67043,150.85719,354.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,320.7,24.5,D
-32.67167,150.84897,345.3,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,306.3,6.7,D
-32.65284,150.95123,347.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,311,12.1,D
-32.65347,150.94713,355.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,309.2,8.8,D
-32.66524,150.86887,354.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.6,11.6,D
-32.66586,150.86475,355.6,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,310.3,19.8,D
-32.66648,150.86061,353.4,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,319,19.8,D
-32.66833,150.84827,348.5,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,307.6,8.6,D
-32.6671,150.85652,367,0.38,0.36,2020-01-05,0342,N,low,1.0NRT,329.1,65.7,D
-32.64951,150.95053,341.9,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.5,12.1,D
-32.65014,150.94641,345.8,0.38,0.36,2020-01-05,0342,N,nominal,1.0NRT,305.2,8.8,D
